id_cliente,age,job,marital,education,default,housing,loan
38620,37,admin.,married,high.school,no,yes,yes
38621,50,admin.,married,university.degree,no,yes,no
38622,47,technician,divorced,high.school,no,yes,no
38623,32,admin.,married,university.degree,no,yes,yes
38624,32,admin.,single,university.degree,no,unknown,unknown
38625,37,admin.,divorced,high.school,no,yes,yes
38626,30,admin.,single,university.degree,no,yes,no
38627,24,student,single,professional.course,no,no,no
38628,50,admin.,married,high.school,no,no,no
38629,45,blue-collar,married,high.school,no,yes,no
38630,34,admin.,single,high.school,no,yes,no
38631,33,admin.,married,university.degree,no,yes,no
38632,32,admin.,single,university.degree,no,no,no
38633,34,technician,married,professional.course,no,yes,no
38634,52,management,married,basic.6y,no,no,no
38635,37,admin.,married,high.school,no,no,yes
38636,71,retired,married,professional.course,no,yes,no
38637,52,admin.,divorced,university.degree,no,yes,no
38638,56,admin.,divorced,high.school,no,no,no
38639,67,self-employed,married,university.degree,no,yes,no
38640,40,admin.,divorced,university.degree,no,no,no
38641,56,management,married,university.degree,no,unknown,unknown
38642,32,admin.,single,high.school,no,no,no
38643,36,admin.,single,university.degree,no,no,yes
38644,79,retired,married,basic.4y,no,no,yes
38645,56,housemaid,divorced,professional.course,no,yes,no
38646,27,unemployed,married,high.school,no,no,yes
38647,30,unemployed,single,basic.9y,no,yes,no
38648,27,blue-collar,single,basic.9y,no,no,no
38649,47,admin.,single,university.degree,no,no,no
38650,47,admin.,divorced,university.degree,no,no,no
38651,54,admin.,married,university.degree,no,yes,yes
38652,22,technician,single,professional.course,no,yes,no
38653,28,self-employed,married,professional.course,no,yes,no
38654,32,admin.,married,high.school,no,yes,no
38655,30,admin.,single,university.degree,no,yes,no
38656,54,technician,married,basic.9y,no,no,no
38657,71,retired,married,professional.course,no,yes,yes
38658,37,entrepreneur,divorced,high.school,no,yes,yes
38659,37,entrepreneur,divorced,high.school,no,no,no
38660,37,entrepreneur,divorced,high.school,no,no,no
38661,37,entrepreneur,divorced,high.school,no,no,no
38662,58,management,married,basic.4y,no,yes,no
38663,54,blue-collar,married,basic.9y,no,no,no
38664,54,blue-collar,married,basic.9y,no,yes,yes
38665,29,admin.,married,high.school,no,yes,no
38666,28,admin.,married,high.school,no,yes,no
38667,26,technician,single,professional.course,no,no,yes
38668,29,management,married,university.degree,no,yes,no
38669,26,admin.,married,high.school,no,no,yes
38670,56,retired,married,university.degree,no,yes,no
38671,51,technician,married,professional.course,no,no,no
38672,62,admin.,divorced,university.degree,no,yes,no
38673,58,management,married,basic.4y,no,no,no
38674,29,technician,single,professional.course,no,unknown,unknown
38675,32,blue-collar,married,basic.4y,no,no,no
38676,32,admin.,married,high.school,no,yes,no
38677,73,retired,married,university.degree,no,no,yes
38678,32,blue-collar,married,basic.4y,no,yes,no
38679,34,admin.,single,university.degree,no,no,no
38680,69,retired,married,basic.6y,no,yes,no
38681,34,unemployed,single,university.degree,no,no,no
38682,37,admin.,married,high.school,no,yes,no
38683,54,admin.,married,high.school,no,yes,no
38684,34,technician,married,university.degree,no,yes,no
38685,34,technician,married,basic.9y,no,yes,no
38686,54,admin.,married,university.degree,no,yes,no
38687,53,management,divorced,university.degree,no,no,yes
38688,56,technician,divorced,university.degree,no,no,no
38689,69,retired,married,high.school,no,no,no
38690,26,admin.,single,high.school,no,yes,no
38691,26,admin.,single,high.school,no,unknown,unknown
38692,27,student,single,university.degree,no,no,yes
38693,57,admin.,married,high.school,no,yes,no
38694,25,admin.,single,university.degree,no,no,yes
38695,24,unemployed,married,high.school,no,yes,no
38696,29,housemaid,single,university.degree,no,no,yes
38697,22,student,single,professional.course,no,no,no
38698,81,unknown,divorced,unknown,unknown,yes,no
38699,41,management,married,university.degree,no,no,no
38700,26,admin.,single,high.school,no,no,no
38701,81,unknown,divorced,unknown,unknown,yes,no
38702,30,blue-collar,single,unknown,no,yes,no
38703,29,housemaid,single,university.degree,no,no,no
38704,76,retired,single,basic.4y,no,no,no
38705,32,admin.,married,university.degree,no,no,no
38706,38,admin.,married,university.degree,no,no,no
38707,27,blue-collar,single,high.school,no,no,no
38708,71,housemaid,married,basic.4y,no,yes,no
38709,28,admin.,married,high.school,no,no,no
38710,34,technician,married,professional.course,no,yes,no
38711,61,management,married,university.degree,no,yes,no
38712,61,management,married,university.degree,no,yes,no
38713,41,admin.,married,university.degree,no,no,no
38714,57,technician,married,professional.course,no,no,no
38715,71,retired,married,basic.4y,no,no,no
38716,33,admin.,married,university.degree,no,yes,no
38717,38,admin.,married,university.degree,no,yes,no
38718,41,admin.,married,university.degree,no,yes,no
38719,52,admin.,divorced,university.degree,no,yes,no
38720,25,student,single,high.school,no,no,no
38721,33,admin.,married,university.degree,no,yes,no
38722,30,admin.,single,university.degree,no,no,no
38723,79,retired,married,basic.4y,no,no,yes
38724,28,admin.,married,high.school,no,yes,no
38725,54,technician,married,basic.9y,no,no,no
38726,49,management,married,university.degree,no,no,yes
38727,79,retired,married,basic.4y,no,yes,no
38728,21,student,single,high.school,no,no,no
38729,52,admin.,divorced,university.degree,no,no,no
38730,63,management,married,basic.4y,unknown,yes,no
38731,52,admin.,divorced,university.degree,no,unknown,unknown
38732,45,management,married,university.degree,no,no,no
38733,45,admin.,single,university.degree,no,unknown,unknown
38734,30,admin.,single,university.degree,no,yes,yes
38735,37,services,married,high.school,no,no,no
38736,72,retired,married,professional.course,no,yes,no
38737,37,services,married,high.school,no,no,no
38738,45,admin.,married,university.degree,no,no,yes
38739,36,self-employed,divorced,basic.9y,no,no,no
38740,45,admin.,married,university.degree,no,no,yes
38741,72,retired,married,basic.4y,no,yes,no
38742,20,student,single,high.school,no,yes,no
38743,25,technician,single,university.degree,no,no,yes
38744,28,management,married,university.degree,no,no,no
38745,72,retired,divorced,basic.6y,no,yes,no
38746,45,technician,married,university.degree,no,yes,no
38747,35,admin.,single,high.school,no,no,yes
38748,20,student,single,high.school,no,no,no
38749,20,student,single,high.school,no,no,no
38750,20,student,single,high.school,no,no,no
38751,36,management,married,university.degree,no,no,yes
38752,72,retired,divorced,basic.6y,no,yes,no
38753,37,services,married,high.school,no,no,yes
38754,45,admin.,married,university.degree,no,unknown,unknown
38755,29,admin.,single,university.degree,no,no,yes
38756,23,student,single,university.degree,no,yes,no
38757,33,admin.,married,university.degree,no,yes,no
38758,37,admin.,single,high.school,no,no,yes
38759,53,housemaid,married,basic.4y,no,no,yes
38760,38,admin.,married,university.degree,no,no,no
38761,40,services,married,high.school,no,yes,no
38762,29,student,single,professional.course,no,no,no
38763,23,technician,single,professional.course,no,yes,no
38764,32,self-employed,married,university.degree,no,no,no
38765,29,student,single,professional.course,no,yes,yes
38766,67,retired,married,basic.4y,no,yes,no
38767,40,admin.,married,university.degree,no,no,no
38768,65,retired,single,university.degree,no,no,no
38769,43,management,married,high.school,no,no,no
38770,43,management,married,high.school,no,yes,no
38771,25,admin.,married,unknown,no,no,no
38772,25,admin.,married,high.school,no,yes,no
38773,64,unemployed,married,basic.4y,no,yes,no
38774,25,admin.,married,unknown,no,no,no
38775,65,retired,single,university.degree,no,no,no
38776,29,admin.,single,university.degree,no,no,no
38777,38,admin.,married,university.degree,no,no,no
38778,67,retired,married,basic.4y,no,yes,no
38779,51,self-employed,single,basic.9y,no,yes,no
38780,49,unemployed,married,professional.course,no,yes,no
38781,34,admin.,single,university.degree,no,yes,no
38782,34,admin.,single,university.degree,no,no,no
38783,34,admin.,single,university.degree,no,no,no
38784,78,retired,divorced,basic.4y,no,yes,no
38785,56,blue-collar,divorced,basic.4y,no,no,no
38786,56,blue-collar,divorced,basic.4y,no,no,no
38787,32,self-employed,married,university.degree,no,yes,no
38788,52,blue-collar,single,basic.9y,no,no,no
38789,62,housemaid,married,basic.4y,no,yes,no
38790,29,student,single,professional.course,no,yes,no
38791,52,blue-collar,single,basic.9y,no,yes,no
38792,66,retired,married,basic.4y,no,yes,yes
38793,28,admin.,single,university.degree,no,yes,no
38794,56,management,divorced,unknown,no,yes,no
38795,35,technician,single,professional.course,no,yes,no
38796,49,unemployed,married,professional.course,no,yes,yes
38797,32,self-employed,married,university.degree,no,no,no
38798,60,unemployed,married,basic.4y,no,no,no
38799,62,housemaid,married,university.degree,no,yes,no
38800,38,admin.,married,university.degree,no,no,no
38801,29,admin.,single,high.school,no,yes,no
38802,25,admin.,single,university.degree,no,no,no
38803,26,admin.,married,high.school,no,yes,no
38804,52,technician,married,professional.course,no,no,no
38805,26,student,single,university.degree,no,no,no
38806,26,blue-collar,single,high.school,no,yes,no
38807,29,admin.,single,university.degree,no,no,no
38808,32,admin.,single,university.degree,no,yes,no
38809,32,admin.,single,university.degree,no,yes,no
38810,53,admin.,single,university.degree,no,yes,yes
38811,80,retired,divorced,unknown,no,yes,yes
38812,31,technician,married,unknown,no,no,no
38813,21,student,single,university.degree,no,yes,no
38814,65,retired,married,university.degree,no,no,no
38815,43,technician,single,university.degree,no,no,yes
38816,63,retired,married,unknown,no,no,no
38817,31,admin.,single,high.school,no,no,no
38818,29,technician,married,university.degree,no,yes,no
38819,26,blue-collar,single,high.school,no,no,no
38820,52,technician,married,professional.course,no,yes,no
38821,52,technician,married,professional.course,no,yes,no
38822,52,technician,married,professional.course,no,yes,no
38823,27,admin.,single,university.degree,no,yes,no
38824,39,management,single,university.degree,no,yes,no
38825,77,retired,married,unknown,no,yes,no
38826,77,retired,married,unknown,no,yes,no
38827,31,admin.,single,high.school,no,no,no
38828,31,services,married,high.school,no,no,no
38829,41,management,married,unknown,no,no,yes
38830,52,technician,married,professional.course,no,yes,no
38831,55,blue-collar,married,basic.4y,no,no,no
38832,78,retired,divorced,basic.4y,no,yes,no
38833,18,student,single,high.school,no,no,no
38834,40,technician,single,university.degree,no,yes,no
38835,19,student,single,unknown,no,no,no
38836,40,technician,single,university.degree,no,no,no
38837,25,student,single,high.school,no,yes,no
38838,40,technician,single,university.degree,no,yes,no
38839,40,technician,single,university.degree,no,no,no
38840,25,admin.,single,university.degree,no,no,yes
38841,61,retired,married,basic.4y,no,yes,no
38842,39,admin.,married,high.school,no,no,no
38843,50,admin.,married,university.degree,no,yes,no
38844,64,retired,married,high.school,no,no,no
38845,67,retired,married,basic.4y,no,no,no
38846,50,admin.,married,university.degree,no,yes,no
38847,75,housemaid,divorced,basic.4y,no,no,no
38848,50,admin.,married,university.degree,no,no,no
38849,56,management,married,university.degree,no,yes,no
38850,37,entrepreneur,married,university.degree,no,yes,no
38851,37,entrepreneur,married,university.degree,no,yes,no
38852,37,entrepreneur,married,university.degree,no,yes,no
38853,35,self-employed,single,university.degree,no,yes,no
38854,27,admin.,married,high.school,no,no,yes
38855,25,admin.,single,university.degree,no,yes,no
38856,30,blue-collar,single,high.school,no,unknown,unknown
38857,26,admin.,married,high.school,no,yes,no
38858,35,management,married,university.degree,no,yes,yes
38859,38,admin.,married,high.school,no,yes,no
38860,43,self-employed,married,high.school,no,no,no
38861,54,services,married,basic.9y,no,yes,yes
38862,30,admin.,married,high.school,no,unknown,unknown
38863,30,blue-collar,single,high.school,no,no,no
38864,35,management,married,university.degree,no,no,no
38865,31,technician,married,university.degree,no,no,no
38866,25,admin.,single,unknown,no,yes,no
38867,66,retired,married,basic.4y,no,yes,no
38868,64,retired,married,high.school,no,yes,no
38869,34,technician,married,professional.course,no,yes,no
38870,30,blue-collar,single,high.school,no,no,no
38871,19,student,single,unknown,no,yes,no
38872,25,admin.,single,unknown,no,yes,no
38873,25,admin.,married,university.degree,no,yes,no
38874,42,management,married,university.degree,no,yes,no
38875,48,technician,married,professional.course,no,yes,no
38876,32,technician,married,university.degree,no,yes,no
38877,72,retired,married,high.school,no,no,no
38878,27,admin.,married,high.school,no,no,no
38879,77,retired,divorced,basic.4y,no,yes,no
38880,34,management,married,university.degree,no,no,no
38881,72,retired,married,university.degree,no,no,no
38882,40,technician,single,university.degree,no,no,no
38883,40,technician,single,university.degree,no,no,no
38884,50,blue-collar,married,basic.9y,no,yes,no
38885,68,retired,married,high.school,no,no,no
38886,34,self-employed,single,university.degree,no,no,yes
38887,47,management,married,basic.9y,no,yes,no
38888,31,admin.,single,university.degree,no,yes,no
38889,36,blue-collar,married,basic.9y,no,yes,no
38890,35,management,married,university.degree,no,yes,no
38891,45,admin.,divorced,university.degree,no,yes,no
38892,63,retired,married,basic.4y,no,yes,no
38893,82,retired,divorced,basic.4y,no,yes,no
38894,48,management,married,university.degree,no,yes,yes
38895,53,admin.,married,university.degree,no,yes,no
38896,43,admin.,married,university.degree,no,yes,no
38897,34,housemaid,single,basic.4y,no,yes,no
38898,43,admin.,married,university.degree,no,yes,no
38899,26,admin.,single,university.degree,no,yes,no
38900,66,retired,single,basic.4y,no,yes,no
38901,40,unemployed,divorced,basic.4y,no,no,no
38902,83,retired,divorced,basic.4y,no,no,no
38903,32,management,married,university.degree,no,no,no
38904,35,management,married,university.degree,no,no,no
38905,35,management,married,university.degree,no,no,no
38906,34,admin.,divorced,high.school,no,no,no
38907,30,admin.,single,university.degree,no,yes,no
38908,65,retired,married,basic.4y,no,no,yes
38909,31,admin.,single,university.degree,no,no,no
38910,83,retired,divorced,basic.4y,no,yes,yes
38911,55,management,married,university.degree,no,yes,no
38912,27,management,single,professional.course,no,yes,no
38913,56,retired,married,university.degree,no,yes,no
38914,26,student,single,unknown,no,yes,no
38915,24,student,single,unknown,no,yes,no
38916,57,retired,married,basic.4y,no,yes,no
38917,53,unknown,married,basic.9y,no,no,yes
38918,24,admin.,single,university.degree,no,yes,no
38919,58,self-employed,married,university.degree,no,no,no
38920,58,self-employed,married,university.degree,no,no,no
38921,32,admin.,single,high.school,no,no,no
38922,94,retired,married,basic.9y,no,no,no
38923,22,student,single,unknown,no,no,no
38924,31,technician,single,university.degree,no,no,no
38925,78,retired,married,professional.course,no,yes,no
38926,21,student,single,professional.course,no,no,no
38927,55,management,married,university.degree,no,yes,no
38928,57,admin.,married,university.degree,no,no,no
38929,61,retired,married,basic.4y,no,yes,no
38930,58,retired,married,basic.4y,no,yes,no
38931,56,retired,married,university.degree,no,no,no
38932,48,management,divorced,university.degree,no,yes,no
38933,28,admin.,single,university.degree,no,yes,no
38934,55,entrepreneur,married,university.degree,no,yes,no
38935,56,housemaid,divorced,basic.4y,no,yes,no
38936,28,technician,single,professional.course,no,yes,no
38937,86,retired,divorced,basic.4y,no,yes,no
38938,27,technician,single,university.degree,no,no,yes
38939,28,technician,single,professional.course,no,yes,no
38940,25,technician,single,professional.course,no,yes,no
38941,65,admin.,divorced,university.degree,no,no,no
38942,32,management,single,university.degree,no,yes,yes
38943,78,retired,married,professional.course,no,no,no
38944,72,retired,married,basic.9y,unknown,yes,no
38945,77,retired,divorced,basic.4y,no,no,no
38946,67,retired,married,basic.4y,no,no,no
38947,73,retired,married,university.degree,no,no,no
38948,31,blue-collar,married,basic.6y,no,yes,no
38949,38,admin.,married,university.degree,no,yes,no
38950,44,admin.,divorced,high.school,no,yes,no
38951,38,admin.,married,university.degree,no,no,yes
38952,38,admin.,married,university.degree,no,yes,no
38953,62,blue-collar,married,basic.4y,no,yes,no
38954,81,housemaid,divorced,basic.4y,no,yes,no
38955,62,blue-collar,married,basic.4y,no,no,no
38956,62,blue-collar,married,basic.4y,no,yes,yes
38957,31,blue-collar,married,basic.6y,no,yes,no
38958,62,blue-collar,married,basic.4y,no,yes,yes
38959,60,admin.,married,unknown,unknown,yes,no
38960,38,technician,married,university.degree,no,yes,yes
38961,76,retired,married,university.degree,no,yes,no
38962,54,unemployed,married,high.school,no,yes,no
38963,38,technician,married,university.degree,no,no,no
38964,42,blue-collar,married,basic.9y,no,yes,no
38965,30,technician,married,university.degree,no,yes,no
38966,55,technician,married,high.school,no,yes,no
38967,58,unknown,married,basic.9y,no,yes,no
38968,83,retired,married,high.school,no,no,no
38969,83,retired,married,high.school,no,yes,no
38970,64,admin.,married,university.degree,no,no,yes
38971,60,retired,married,high.school,no,no,no
38972,64,management,divorced,university.degree,no,no,yes
38973,40,blue-collar,married,professional.course,no,no,no
38974,53,admin.,married,university.degree,no,no,no
38975,48,admin.,married,high.school,unknown,no,yes
38976,50,admin.,single,high.school,no,yes,no
38977,60,retired,married,university.degree,no,no,no
38978,23,student,single,university.degree,no,yes,no
38979,48,management,married,university.degree,no,yes,no
38980,25,admin.,single,university.degree,no,no,no
38981,60,retired,married,university.degree,no,yes,no
38982,46,admin.,married,university.degree,no,unknown,unknown
38983,25,admin.,single,university.degree,no,no,no
38984,55,admin.,married,high.school,no,no,no
38985,80,retired,divorced,basic.4y,no,no,yes
38986,48,admin.,married,university.degree,no,no,no
38987,30,student,single,unknown,no,no,no
38988,50,technician,married,high.school,no,yes,no
38989,49,housemaid,single,university.degree,no,no,yes
38990,36,admin.,single,high.school,no,unknown,unknown
38991,54,blue-collar,married,high.school,no,no,no
38992,36,technician,single,professional.course,no,no,no
38993,54,technician,divorced,university.degree,no,unknown,unknown
38994,43,admin.,married,high.school,no,no,yes
38995,36,admin.,single,high.school,no,yes,no
38996,47,admin.,married,university.degree,no,no,no
38997,49,housemaid,single,university.degree,no,yes,no
38998,47,admin.,married,university.degree,no,yes,yes
38999,48,admin.,married,university.degree,no,yes,no
39000,50,technician,married,high.school,no,no,no
39001,38,technician,single,university.degree,no,yes,no
39002,73,retired,married,basic.4y,no,no,no
39003,38,unemployed,single,high.school,no,yes,no
39004,54,admin.,divorced,university.degree,no,no,no
39005,42,services,married,university.degree,no,no,no
39006,29,student,single,high.school,no,no,no
39007,64,retired,married,basic.4y,no,unknown,unknown
39008,56,management,married,professional.course,no,no,no
39009,30,student,single,unknown,no,no,no
39010,31,self-employed,single,university.degree,no,no,no
39011,32,admin.,married,high.school,no,yes,yes
39012,86,retired,married,professional.course,no,no,no
39013,41,self-employed,married,university.degree,no,unknown,unknown
39014,26,admin.,single,university.degree,no,yes,no
39015,65,management,married,unknown,no,no,no
39016,32,student,married,high.school,no,yes,no
39017,32,student,married,high.school,no,yes,no
39018,70,retired,divorced,basic.9y,no,no,no
39019,65,management,married,unknown,no,yes,no
39020,37,management,married,unknown,no,no,no
39021,64,housemaid,married,basic.4y,no,yes,yes
39022,56,retired,married,basic.4y,no,no,no
39023,51,unemployed,divorced,high.school,no,no,no
39024,55,admin.,married,professional.course,no,yes,no
39025,29,unemployed,married,basic.4y,no,no,no
39026,71,retired,married,unknown,no,yes,yes
39027,64,housemaid,married,basic.4y,no,no,no
39028,64,housemaid,married,basic.4y,no,no,no
39029,64,housemaid,married,basic.4y,no,no,no
39030,64,housemaid,married,basic.4y,no,no,yes
39031,56,retired,married,basic.4y,no,no,no
39032,62,housemaid,married,professional.course,no,yes,no
39033,81,retired,divorced,basic.4y,no,yes,no
39034,61,admin.,married,university.degree,no,no,no
39035,57,admin.,single,high.school,no,no,no
39036,54,technician,divorced,professional.course,no,yes,no
39037,18,student,single,basic.9y,no,yes,no
39038,48,technician,married,professional.course,no,yes,yes
39039,74,retired,divorced,high.school,no,yes,yes
39040,18,student,single,basic.9y,no,yes,no
39041,63,technician,married,unknown,no,yes,no
39042,85,retired,divorced,basic.4y,unknown,yes,no
39043,84,retired,married,high.school,no,no,no
39044,85,retired,divorced,basic.4y,unknown,yes,no
39045,59,retired,married,professional.course,no,no,no
39046,46,admin.,single,university.degree,no,yes,yes
39047,56,blue-collar,married,basic.4y,unknown,yes,no
39048,43,admin.,married,high.school,no,yes,no
39049,55,services,married,basic.9y,no,yes,no
39050,70,retired,married,basic.4y,no,yes,no
39051,56,admin.,divorced,unknown,no,no,no
39052,64,retired,married,high.school,no,yes,no
39053,70,retired,married,basic.4y,no,no,no
39054,47,housemaid,married,basic.9y,no,yes,no
39055,68,management,married,basic.9y,no,yes,no
39056,76,retired,married,university.degree,no,no,no
39057,68,technician,married,unknown,no,no,no
39058,18,student,single,basic.9y,no,no,no
39059,76,retired,married,university.degree,no,yes,yes
39060,19,student,single,high.school,no,yes,no
39061,24,student,single,high.school,no,yes,no
39062,76,retired,married,university.degree,no,no,yes
39063,76,retired,married,university.degree,no,unknown,unknown
39064,38,unemployed,single,high.school,no,yes,no
39065,28,admin.,single,university.degree,no,yes,yes
39066,21,student,single,university.degree,no,yes,no
39067,52,technician,married,high.school,no,no,no
39068,23,blue-collar,single,high.school,no,yes,no
39069,30,self-employed,single,university.degree,no,yes,yes
39070,55,entrepreneur,divorced,basic.9y,no,no,no
39071,36,admin.,married,university.degree,no,yes,no
39072,42,admin.,married,university.degree,no,no,no
39073,29,admin.,married,university.degree,no,yes,no
39074,26,student,single,university.degree,no,no,no
39075,43,management,married,unknown,no,yes,no
39076,29,admin.,married,university.degree,no,no,no
39077,29,technician,single,university.degree,no,yes,no
39078,28,unemployed,single,high.school,no,yes,no
39079,31,admin.,married,professional.course,no,no,yes
39080,51,technician,married,professional.course,no,no,yes
39081,23,student,single,basic.9y,no,yes,no
39082,27,student,single,high.school,no,yes,no
39083,23,student,single,basic.9y,no,yes,no
39084,50,admin.,married,university.degree,no,yes,no
39085,27,technician,single,university.degree,no,yes,no
39086,23,student,single,basic.9y,no,yes,no
39087,62,retired,married,university.degree,no,yes,no
39088,28,student,single,unknown,no,yes,no
39089,57,admin.,married,unknown,no,yes,no
39090,41,admin.,married,university.degree,no,yes,no
39091,35,blue-collar,married,basic.9y,no,no,yes
39092,41,admin.,married,university.degree,no,no,no
39093,41,admin.,married,university.degree,no,yes,no
39094,76,retired,divorced,professional.course,no,yes,no
39095,35,blue-collar,married,basic.9y,no,yes,no
39096,45,admin.,married,university.degree,no,no,no
39097,35,unemployed,married,professional.course,no,yes,yes
39098,41,admin.,single,university.degree,no,yes,yes
39099,46,technician,married,professional.course,no,yes,no
39100,22,technician,single,professional.course,no,yes,no
39101,63,retired,married,professional.course,no,no,no
39102,59,self-employed,married,university.degree,no,no,no
39103,53,admin.,married,university.degree,no,yes,yes
39104,37,admin.,married,university.degree,no,no,yes
39105,35,unemployed,married,professional.course,no,yes,no
39106,39,unemployed,single,university.degree,no,yes,no
39107,53,admin.,married,university.degree,no,yes,yes
39108,30,student,single,university.degree,no,yes,no
39109,46,unknown,single,unknown,unknown,yes,no
39110,63,retired,married,professional.course,no,no,no
39111,32,self-employed,single,university.degree,no,yes,no
39112,35,management,divorced,university.degree,no,no,no
39113,40,self-employed,married,university.degree,no,no,yes
39114,34,admin.,married,university.degree,no,yes,no
39115,29,management,married,university.degree,no,yes,no
39116,73,retired,divorced,high.school,no,yes,no
39117,43,blue-collar,married,basic.9y,no,yes,no
39118,26,technician,single,university.degree,no,yes,no
39119,27,technician,single,university.degree,no,yes,no
39120,32,admin.,single,university.degree,no,yes,no
39121,34,admin.,married,university.degree,no,no,yes
39122,32,admin.,single,university.degree,no,yes,no
39123,27,technician,single,university.degree,no,yes,no
39124,35,admin.,married,university.degree,no,no,no
39125,73,retired,divorced,high.school,no,no,yes
39126,51,blue-collar,married,professional.course,no,yes,no
39127,31,student,married,high.school,no,yes,no
39128,39,admin.,married,high.school,no,yes,no
39129,59,management,married,university.degree,no,no,no
39130,59,management,married,university.degree,no,yes,no
39131,39,admin.,single,university.degree,no,yes,no
39132,60,technician,married,university.degree,no,yes,no
39133,30,blue-collar,married,high.school,no,yes,no
39134,78,retired,divorced,professional.course,no,yes,no
39135,66,retired,married,basic.4y,no,yes,no
39136,66,retired,married,professional.course,no,no,yes
39137,31,admin.,divorced,professional.course,no,yes,no
39138,30,blue-collar,married,high.school,no,no,no
39139,30,technician,married,professional.course,no,yes,no
39140,30,technician,married,professional.course,no,yes,yes
39141,27,technician,married,professional.course,no,no,yes
39142,30,technician,married,professional.course,no,yes,no
39143,31,admin.,married,university.degree,no,unknown,unknown
39144,66,retired,married,professional.course,no,no,no
39145,66,retired,married,professional.course,no,no,no
39146,53,technician,married,high.school,no,yes,no
39147,27,unknown,single,university.degree,no,no,no
39148,19,student,single,basic.6y,no,yes,no
39149,31,admin.,divorced,professional.course,no,yes,no
39150,25,blue-collar,single,basic.6y,no,no,no
39151,35,services,single,high.school,no,yes,no
39152,30,technician,married,professional.course,no,yes,no
39153,33,admin.,married,university.degree,no,yes,no
39154,21,student,single,basic.9y,no,no,no
39155,38,blue-collar,single,high.school,no,no,no
39156,38,blue-collar,single,high.school,no,yes,no
39157,24,admin.,single,university.degree,no,yes,no
39158,38,blue-collar,single,high.school,no,yes,no
39159,51,management,married,university.degree,no,no,no
39160,37,admin.,single,high.school,no,no,no
39161,21,student,single,basic.9y,no,yes,no
39162,36,admin.,married,high.school,no,yes,no
39163,54,technician,single,university.degree,no,yes,no
39164,36,management,single,university.degree,no,no,no
39165,34,technician,single,university.degree,no,yes,yes
39166,37,admin.,single,university.degree,no,yes,no
39167,34,technician,single,university.degree,no,yes,no
39168,52,services,married,high.school,unknown,yes,no
39169,34,admin.,married,professional.course,no,no,yes
39170,34,technician,single,university.degree,no,no,no
39171,36,management,married,university.degree,no,no,no
39172,53,admin.,divorced,university.degree,no,no,no
39173,53,admin.,divorced,university.degree,no,yes,yes
39174,25,blue-collar,single,basic.9y,no,no,no
39175,55,admin.,married,university.degree,no,yes,no
39176,25,blue-collar,single,basic.9y,no,no,no
39177,66,retired,divorced,basic.4y,no,yes,no
39178,53,admin.,divorced,university.degree,no,yes,no
39179,34,admin.,married,professional.course,no,yes,no
39180,25,student,single,university.degree,no,yes,no
39181,64,retired,married,university.degree,no,no,no
39182,34,blue-collar,married,high.school,no,yes,no
39183,41,admin.,divorced,university.degree,no,yes,yes
39184,28,unemployed,married,high.school,no,no,no
39185,72,retired,married,professional.course,no,no,no
39186,33,entrepreneur,single,professional.course,no,yes,no
39187,85,retired,single,professional.course,no,no,no
39188,38,technician,single,high.school,no,no,no
39189,31,technician,single,professional.course,no,no,no
39190,34,technician,divorced,professional.course,no,no,no
39191,74,retired,married,unknown,no,no,yes
39192,27,student,single,high.school,no,no,no
39193,22,student,single,basic.9y,no,no,no
39194,50,technician,married,university.degree,no,yes,no
39195,41,admin.,divorced,university.degree,no,no,no
39196,38,technician,single,high.school,no,yes,no
39197,41,admin.,divorced,university.degree,no,yes,no
39198,41,admin.,divorced,university.degree,no,yes,no
39199,43,self-employed,married,university.degree,no,yes,no
39200,59,management,married,basic.4y,no,yes,no
39201,35,technician,single,professional.course,no,no,no
39202,29,admin.,single,high.school,no,no,no
39203,27,services,single,university.degree,no,yes,no
39204,29,management,single,university.degree,no,yes,no
39205,73,retired,married,unknown,no,yes,no
39206,29,admin.,single,unknown,no,yes,no
39207,49,blue-collar,married,basic.9y,unknown,yes,no
39208,49,blue-collar,married,basic.9y,unknown,no,no
39209,27,services,single,university.degree,no,yes,no
39210,49,blue-collar,married,basic.9y,unknown,no,no
39211,59,blue-collar,married,basic.4y,no,yes,no
39212,33,self-employed,single,university.degree,no,yes,no
39213,36,admin.,single,university.degree,no,no,no
39214,49,blue-collar,married,basic.9y,unknown,no,no
39215,27,services,single,university.degree,no,no,no
39216,64,retired,married,university.degree,no,no,no
39217,34,admin.,single,university.degree,no,no,no
39218,42,blue-collar,married,basic.6y,no,yes,yes
39219,34,admin.,single,high.school,no,no,no
39220,29,blue-collar,single,professional.course,no,yes,yes
39221,34,admin.,single,university.degree,no,yes,no
39222,34,admin.,single,university.degree,no,no,no
39223,34,admin.,single,university.degree,no,yes,yes
39224,34,admin.,single,university.degree,no,no,yes
39225,55,unemployed,divorced,university.degree,no,no,no
39226,34,admin.,single,university.degree,no,no,yes
39227,34,admin.,single,university.degree,no,no,yes
39228,64,retired,married,university.degree,no,no,no
39229,26,admin.,single,high.school,no,no,no
39230,34,admin.,single,university.degree,no,yes,no
39231,34,admin.,single,university.degree,no,yes,yes
39232,38,blue-collar,single,high.school,no,no,no
39233,29,blue-collar,single,professional.course,no,no,yes
39234,25,unemployed,married,high.school,no,yes,no
39235,43,self-employed,married,university.degree,no,yes,no
